pub_date,headline,abstract,section,web_url
2006-12-20T05:00:00+0000,fear and hope in immigrant’s furtive existence,"second article in series three sisters describes furtive life of mexican woman named veronica, who lives illegally with husband and four children in san antonio, and fears constantly that she and husband will be arrested and deported back to mexico; her life is far different from that of sister raquel rodriguez, legal immigrant who works and raises family ten miles away, while helping her numerous relatives as much as she can; photos (m)",U.S.,https://www.nytimes.com/2006/12/20/us/fear-and-hope-in-immigrants-furtive-existence.html
2006-12-20T05:00:00+0000,west increasingly forthright in criticizing russia,a summary of the top stories in russian newspapers on wednesday.,World,https://www.nytimes.com/2006/12/20/world/europe/20russiansumm.html
2006-12-20T07:38:00+0000,advising china,"in this lesson, students will consider how an economic boom has affected china and role-play in a letter writing activity.",Education,https://learning.blogs.nytimes.com/2006/12/20/advising-china/
2006-12-20T12:39:27+0000,ebay confirms china move,ebay confirmed yesterday that it will close its unprofitable china web auction unit and form a venture with billionaire li ka-shing’s tom online to run the business in the world’s second-biggest internet market.,Business Day,https://dealbook.nytimes.com/2006/12/20/ebay-confirms-china-move/
2006-12-20T15:00:32+0000,the war at home: ‘not winning’,"“we’re not winning, we’re not losing,” president bush said yesterday.",U.S.,https://thecaucus.blogs.nytimes.com/2006/12/20/the-war-at-home-not-winning/
2006-12-20T16:01:42+0000,nyse shareholders approve euronext merger,"the new york stock exchange said wednesday that its shareholders overwhelmingly approved a planned $14.3 billion acquisition of paris-based euronext in a deal that would create the first trans-atlantic financial market. on tuesday, euronext’s shareholders voted in favor of the transaction. the votes set the stage for the nyse euronext to receive final regulatory approval early next year to become the world’s largest stock market.",Business Day,https://dealbook.nytimes.com/2006/12/20/nyse-shareholders-approve-euronext-merger/
2006-12-20T20:45:46+0000,caremark chief to take reduced payout in merger,"how much does caremark rx chief executive e. mac crawford want his company’s $26 billion deal with cvs to go through? here is one measure: mr. crawford has agreed to accept a reduced cash severance payment of $26.4 million upon his resignation, rather than the $36 million to $40.8 million to which he would normally be entitled. ",Business Day,https://dealbook.nytimes.com/2006/12/20/caremark-chief-to-take-reduced-payout-in-merger/
2006-12-21T05:00:00+0000,russia: kremlin sees more spies,"president vladimir v. putin said foreign spies in russia had been “showing heightened interest in classified economic information,” the latest kremlin expression of its worry that it has been under a growing threat from outside intelligence services. mr. putin’s remarks, made on security services day, followed public comments tuesday by nikolai p. patrushev, the head of the domestic intelligence agency, who said foreign news media bureaus were increasingly being used by spies. public hand-wringing about spies has been used to justify crackdowns against groups or classes the kremlin deems as threats, including foreign nongovernmental organizations, whose activities were restricted and more closely regulated with a new law that took effect this year.",World,https://www.nytimes.com/2006/12/21/world/europe/21briefs-russiaspies.html
2006-12-21T05:00:00+0000,gold coins will feature presidential wives,"united states mint is issuing new series of half-ounce pure gold coins which will show all former first ladies in order in which their husbands served; series, officially called first spouses, is first long-running series of us coins devoted to women; coins will not circulate and will number 40,000 each; drawing (m)",U.S.,https://www.nytimes.com/2006/12/21/us/gold-coins-will-feature-presidential-wives.html
2006-12-21T05:00:00+0000,a new phrase enters washington’s war of words over iraq,"pres bush and other members of administration are quoting gen peter pace's characterization of war in iraq, 'we are not winning, but we are not losing,' as latest catchphrase to define progress or lack of progress to a public that was promised swift and conclusive end to war; photos (m)",U.S.,https://www.nytimes.com/2006/12/21/washington/a-new-phrase-enters-washingtons-war-of-words-over-iraq.html
2006-12-21T05:00:00+0000,world briefing | europe: russia: kremlin sees more spies,president vladimir v putin says foreign spies in russia are highly interested in classified information and he is worried that russia is under growing threat from outside intelligence services (s),World,https://www.nytimes.com/2006/12/21/world/world-briefing-europe-russia-kremlin-sees-more-spies.html
2006-12-21T05:00:00+0000,congressman criticizes election of muslim,representative virgil h. goode jr. warned that the election of the first muslim to congress posed a threat to the nation’s traditional values.,U.S.,https://www.nytimes.com/2006/12/21/us/21koran.html
2006-12-21T05:00:00+0000,the cautious u.s. boom in oil shale,"shell oil, chevron and little-known private texas company named egl resources are experimenting and planning to process organic material in shale into form of oil so it can be pumped to surface; bush administration last month opened up five large parcels of land in piceance creek basin in colorado for oil shale research and development projects; egl resources oil shale projects manager r glenn vawter will begin pilot tests early in 2007; government estimates of recoverable shale oil in colorado, utah and wyoming put reserves at 800 billion barrels; rand corp estimates size of oil resource in three states to range from 1.5 trillion to 1.8 trillion barrels, vastly more than proven oil reserves of saudi arabia; map; photos (l)",U.S.,https://www.nytimes.com/2006/12/21/business/the-cautious-us-boom-in-oil-shale.html
2006-12-21T05:00:00+0000,bed bath & beyond posts higher profit,"the home furnishings retailer said third-quarter profit rose 5.8 percent, helped by lower purchasing costs for some products.",Business Day,https://www.nytimes.com/2006/12/21/business/21bed.html
2006-12-21T05:00:00+0000,"fedex’s quarterly profit rises 8.5%, but fuel costs put damper on outlook","fedex reports second-quarter profit rose 8.5 percent due to global demand; net income increased to $511 million in three months that ended november 30, from $471 million year earlier; sales climbed 10 percent, to $8.93 billion (m)",Business Day,https://www.nytimes.com/2006/12/21/business/fedexs-quarterly-profit-rises-85-but-fuel-costs-put-damper-on.html
